1.436504835897931542e-01
1.171994635897930515e-01
1.335157935897930415e-01
1.293960935897930931e-01
1.429502535897930748e-01
1.281501535897930921e-01
1.831218235897931201e-01
1.303227735897931616e-01
3.696329835897929073e-01
7.929594235897932109e-01
1.686836573589793220e+00
5.871913899999999797e-01
2.039213099999999945e-01
7.044182999999999695e-02
4.940138000000000168e-02
3.633379999999999943e-02
3.577899999999999830e-02
3.949939999999999701e-02
3.898965000000000070e-02
4.099066999999999988e-02
4.195543000000000189e-02
