1.008847859838537565e-02
1.088987886855380220e-02
1.963209725929980151e-02
4.698366756305105002e-02
4.891909827853945653e-02
1.812408704926733172e-01
3.851223524952332444e-01
8.145285814804396063e-01
1.456809366872578781e+00
2.287484482261720409e+00
2.982706523647506103e+00
2.952661297076087710e+00
1.291412154471713869e+00
6.702946238162886816e-01
4.108341823062717779e-01
1.121644941895636460e-01
4.396081026456831464e-02
1.734505642447123006e-02
5.282324836922159747e-03
1.200120019203469376e-03
2.400048001531652575e-04
0.000000000000000000e+00
