1.139035602470954700e-01
1.236911325454883581e-01
1.215655815336842416e-01
5.177449900579800257e-02
1.943158775457400900e-01
1.687230541905755388e-01
4.192856278791077251e-01
7.174571698154292854e-01
1.066673014269325481e+00
1.427728767115341579e+00
1.777689166879105498e+00
1.779958084677381258e+00
9.860114724724494684e-01
6.447334300282316910e-01
3.605583088569934147e-01
1.744623834970475962e-01
8.369042447459172640e-02
2.097656154568522391e-02
1.897395057752672420e-02
6.324565861291569190e-03
0.000000000000000000e+00
0.000000000000000000e+00
